,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
327,0.1348660028859176,-0.07608861640983292,0.14438343,2.529051,28001452
328,0.16118100337364286,-0.09026786260784742,0.17489761,2.4934439999999998,28001452
329,0.18859237902556894,-0.10428657335300491,0.20754863,2.458733,28001452
330,0.21710060141562096,-0.11956960208480864,0.24246909,2.4214417999999998,28001452
331,0.24670522219199464,-0.1324989754721564,0.2798018,2.3903356,28001452
332,0.27740703711281667,-0.14629801392647743,0.31970343,2.3575778,28001452
333,0.3092040076554107,-0.16303535751658502,0.36234027,2.3184466,28001452
334,0.3420988347307431,-0.17755114587436321,0.40789944,2.2850356,28001452
335,0.3760893272505181,-0.1926736989347529,0.45657724,2.25074,28001452
336,0.41117636777153577,-0.2996718066932605,0.5085914,2.0223515,28001452
337,0.44735955134965566,-0.32520447398171926,0.5641765999999999,1.9713691000000002,28001452
338,0.4846398084030398,-0.35755291086342744,0.6235901,1.9086188000000002,28001452
339,0.5230162946674007,-0.47437542508367103,0.6871088000000001,1.6981804,28001452
340,0.5624891644039385,-0.525822567791228,0.75503564,1.6130232,28001452
341,0.6030578533559683,-0.5822574071984975,0.8276991,1.5245135,28001452
342,0.6447247087833795,-0.6639240596911443,0.9054624,1.4049598,28001452
343,0.6874852520511044,-0.7379363205741946,0.98870814,1.3047303999999997,28001452
344,0.7313454962430057,-0.8111552970710961,1.0778745,1.2126128999999999,28001452
345,0.7763005834619792,-1.0222379220100255,1.173417,0.98186135,28001452
346,0.8223519392883692,-1.154189404694926,1.2758462,0.8604871,28001452
347,0.8695001691685132,-1.2740823516794062,1.3857181,0.7632653,28001452
348,0.9177442749683676,-1.359516860510321,1.5036365,0.700764,28001452
349,0.9670867686496291,-1.4297538424460088,1.6302707,0.6532332,28001452
350,1.0175237009192994,-1.5193632934539594,1.7663360000000001,0.5972434,28001452
351,1.0690573800856518,-1.6264045286226887,1.9126327,0.5366164000000001,28001452
352,1.1216864866407106,-1.6949755462983185,2.0700274,0.5010532999999999,28001452
353,1.175414520898475,-1.8879271194602962,2.2394855,0.41312942,28001452
354,1.2302380333651295,-1.980892565584382,2.422044,0.37645385,28001452
355,1.2861594459758827,-2.018639279087868,2.6188613999999997,0.36250879999999996,28001452
356,1.3431735544795838,-2.155547793318562,2.8311827000000003,0.31612579999999996,28001452
357,1.4012861702591275,-2.1906436682888213,3.060419,0.30522352,28001452
358,1.4604964609863174,-2.4338690362109383,3.3080977999999996,0.23932417,28001452
359,1.5208044933724845,-2.8520592897599903,3.575905,0.15753202,28001452
360,1.5822070552246459,-3.407053903927923,3.8656828,0.09043525,28001452
361,1.6447024641364116,-3.7096142087566166,4.1794686,0.06682477,28001452
362,1.7082973498017446,-4.114893624526227,4.5195555999999995,0.04455812,28001452
363,1.772992635312652,-4.405823772142998,4.888449,0.03331022,28001452
364,1.8387756163148374,-4.993385816504824,5.288833599999999,0.018509835,28001452
365,1.905663078520301,-5.3083102099534685,5.7238646,0.013509293,28001452
366,1.9736411515136238,-6.7279853934007425,6.1968336,0.0032664463,28001452
367,0.0,0.0,0.0,2.8408465,28001452
368,0.019736489815027125,-0.0031278289655826174,0.019932542,2.8319747000000004,36000821
